Usuario,Nombre,Fecha,Texto,Likes,Retweets,Comentarios,Citas,Enlace,Imágenes,Videos,GIFs
@angelcharlsmty,Angel Charles,"Sep 4, 2024 · 1:36 PM UTC","Los efectos de la #ReformaJudicial…👇  La American Society of México reveló que ante la incertidumbre, empresas estadounidenses frenaron sus anuncios de inversiones en México y ven la posibilidad de moverse hacia Texas.  https://elnorte.com/QGkAyn",5,5,2,0,https://twitter.com/angelcharlsmty/status/1831325441103425936#m,['https://pbs.twimg.com/media/GWosyAIbwAACW4G.jpg'],,
@angelcharlsmty,Angel Charles,"Sep 4, 2024 · 1:35 PM UTC","Los efectos de la #ReformaJudicial…👇  La American Society of México reveló que ante la incertidumbre, empresas estadounidenses frenaron sus anuncios de inversiones en México y ven la posibilidad de moverse hacia Texas.  https://elnorte.com/QGkAyn",13,4,1,1,https://twitter.com/angelcharlsmty/status/1831325152090759625#m,,,
@nelvaldez,Nelson Valdez,"Sep 4, 2024 · 12:48 PM UTC",🌧️ATENTOS Nuevamente por la tarde y noche de hoy es alta la probabilidad de lluvia y tormentas en #Monterrey y zona metropolitana y vigente también la condición que localmente se den episodios fuertes o muy fuertes.  Sigue vigente el riesgo de inundaciones repentinas.,611,71,9,1,https://twitter.com/nelvaldez/status/1831313452914368885#m,['https://pbs.twimg.com/media/GWoh1_BagAANBWD.png'],,
@LCAlatorre,Dr. Luis Carlos Alatorre,"Sep 4, 2024 · 12:39 PM UTC","Niveles de las presas en #NuevoLeón, 04 de septiembre de 2024 a las 06:00 hrs FUENTE: OCRB-CONAGUA  💧Presa La Boca: 105.21 % (NAMO lluvias) Almacenamiento 36.82 Mm³  💧Presa Cerro Prieto: 110.21 % Almacenamiento 330.62 Mm³  💧Presa El Cuchillo: 89.22 % Almacenamiento 1002.00 Mm³",142,25,8,2,https://twitter.com/LCAlatorre/status/1831311180490555583#m,"['https://pbs.twimg.com/media/GWof0CwWUAAXTCD.jpg', 'https://pbs.twimg.com/media/GWofzxaWAAAGA61.jpg']",,
@papanicola07333,Papanicola07333,"Sep 4, 2024 · 6:36 AM UTC",#Ahora | #Juárez  📍 Colonia Praderas de San Juan  Se reporta un ataque a balazos en el cruce de Av. Madrid y Calle Santander.   Autoridades en el lugar; extraoficialmente se habla de 2 personas lesionadas.   Seguimos pendientes para brindarles más detalles en breve. #Seguridad,30,2,0,2,https://twitter.com/papanicola07333/status/1831219676140986821#m,['https://pbs.twimg.com/media/GWnMl2hWwAArLdW.jpg'],,
@revistacodigo21,Jesús Rubén Peña,"Sep 4, 2024 · 4:20 AM UTC","Vuelve a registrarse muy fuerte lluvia en San Nicolás zona oriente, Guadalupe norte, Apodaca, corredor Miguel Alemán. Precaución al conducir, viajar en unidades de transporte o vía pública. Suelo está saturado de humedad, podrían volver a registrarse inundaciones en ZM Monterrey.",46,14,5,0,https://twitter.com/revistacodigo21/status/1831185512800965031#m,,,
@papanicola07333,Papanicola07333,"Sep 3, 2024 · 11:05 PM UTC","#Ahora Movilización policíaca por parte de los 3 niveles de Gobierno sobre la Calle Scouts, Colonia Ideal #SanNicolás",50,6,0,0,https://twitter.com/papanicola07333/status/1831106273544212955#m,,,
@municipiodegpe,Municipio de Guadalupe,"Sep 3, 2024 · 11:43 PM UTC","Ante la falta de unidades de transporte público, elementos de @ssp_guadalupe apoyaron a la ciudadanía con sus traslados.  #PolicíaDeGuadalupe #GuadalupeTeLleva",7,2,0,0,https://twitter.com/municipiodegpe/status/1831115859646992455#m,"['https://pbs.twimg.com/media/GWluKt5XkAACJmv.jpg', 'https://pbs.twimg.com/media/GWluKt4XAAAA-mM.jpg', 'https://pbs.twimg.com/media/GWluKt6XUAAH68G.jpg', 'https://pbs.twimg.com/media/GWluKt_XEAAg-Ij.jpg']",,
@municipiodegpe,Municipio de Guadalupe,"Sep 6, 2024 · 2:24 PM UTC","En temporada de lluvia, principalmente, es importante continuar con las acciones preventivas de lavar, tapar, tirar y voltear cacharros en casa para evitar la proliferación de mosquitos. Evitemos la transmisión de enfermedades como el Dengue, Zika y Chikungunya.  #GuadalupeNL",0,0,0,0,https://twitter.com/municipiodegpe/status/1832062381599379640#m,['https://pbs.twimg.com/media/GWzLBpHWoAAA8kT.jpg'],,
@municipiodegpe,Municipio de Guadalupe,"Sep 6, 2024 · 1:34 AM UTC","Conoce a Víctor Hugo, elemento de la Policía de Guadalupe y veterinario de las unidades caninas. Cursó la carrera de Médico Veterinario, así que sus pacientes son sus compañeros de trabajo, lo que hace un vínculo especial. ¡Enhorabuena! @ssp_guadalupe #DíaDelPolicíaEnNuevoLeón",4,1,0,0,https://twitter.com/municipiodegpe/status/1831868565676552377#m,,['https://video.twimg.com/ext_tw_video/1831868543844974592/pu/pl/pzAeDPmDNYUtrGmD.m3u8?tag=12'],
